# Type,FX4000
# Serial Number,FX4K261305
# Timestamp,2026-06-10 11:45:45
# Integration Time (ms),50.0
# Average Count,3

Wavelength (nm),Intensity
247.69288694139536,1615.3333333333333
247.78384565773183,1625.0
247.87480611071612,1630.6666666666667
247.96576829960836,1665.3333333333333
248.0567322236688,1651.3333333333333
248.14769788215762,1636.0
248.238665274335,1657.3333333333333
248.32963439946118,1651.6666666666667
248.42060525679634,1652.0
248.51157784560064,1620.0
248.60255216513434,1627.0
248.69352821465762,1631.0
248.78450599343074,1640.3333333333333
248.87548550071378,1622.3333333333333
248.966466735767,1624.3333333333333
249.05744969785064,1677.3333333333333
249.1484343862248,1634.6666666666667
249.2394208001498,1623.3333333333333
249.3304089388857,1639.6666666666667
249.42139880169282,1644.0
249.51239038783137,1622.6666666666667
249.60338369656145,1623.0
249.69437872714332,1608.6666666666667
249.78537547883718,1639.0
249.8763739509032,1622.0
249.9673741426016,1609.0
250.0583760531926,1620.0
250.14937968193635,1662.3333333333333
250.24038502809313,1629.6666666666667
250.33139209092303,1624.6666666666667
250.42240086968636,1614.3333333333333
250.51341136364326,1651.6666666666667
250.60442357205392,1627.6666666666667
250.69543749417855,1580.6666666666667
250.78645312927742,1625.3333333333333
250.87747047661063,1664.3333333333333
250.96848953543838,1645.0
251.05951030502098,1657.3333333333333
251.15053278461852,1654.6666666666667
251.24155697349124,1629.3333333333333
251.33258287089936,1588.6666666666667
251.42361047610305,1585.6666666666667
251.51463978836253,1599.0
251.60567080693798,1576.3333333333333
251.69670353108958,1585.0
251.78773796007758,1622.6666666666667
251.87877409316218,1622.6666666666667
251.96981192960357,1642.6666666666667
252.06085146866192,1682.6666666666667
252.15189270959743,1659.3333333333333
252.24293565167036,1653.6666666666667
252.33398029414084,1608.3333333333333
252.4250266362691,1604.3333333333333
252.51607467731534,1636.3333333333333
252.60712441653982,1618.6666666666667
252.6981758532026,1607.3333333333333
252.789228986564,1578.0
252.88028381588416,1597.0
252.97134034042332,1638.0
253.06239855944165,1645.6666666666667
